"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Sat 26th Aug 2023","2023-08-26 00:00:00",16560
"Sun 27th Aug 2023","2023-08-27 00:00:00",16555
"Mon 28th Aug 2023","2023-08-28 00:00:00",16552
"Tue 29th Aug 2023","2023-08-29 00:00:00",16537
"Wed 30th Aug 2023","2023-08-30 00:00:00",16525
"Thu 31st Aug 2023","2023-08-31 00:00:00",16521
"Fri 1st Sep 2023","2023-09-01 00:00:00",16515
"Sat 2nd Sep 2023","2023-09-02 00:00:00",16513
"Sun 3rd Sep 2023","2023-09-03 00:00:00",16506
"Mon 4th Sep 2023","2023-09-04 00:00:00",16498
"Tue 5th Sep 2023","2023-09-05 00:00:00",16490
"Wed 6th Sep 2023","2023-09-06 00:00:00",16485
"Thu 7th Sep 2023","2023-09-07 00:00:00",16489
"Fri 8th Sep 2023","2023-09-08 00:00:00",16475
"Sat 9th Sep 2023","2023-09-09 00:00:00",16471
"Sun 10th Sep 2023","2023-09-10 00:00:00",16465
"Mon 11th Sep 2023","2023-09-11 00:00:00",16464
"Tue 12th Sep 2023","2023-09-12 00:00:00",16463
"Wed 13th Sep 2023","2023-09-13 00:00:00",16516
"Thu 14th Sep 2023","2023-09-14 00:00:00",16433
"Fri 15th Sep 2023","2023-09-15 00:00:00",16432
"Sat 16th Sep 2023","2023-09-16 00:00:00",16482
"Sun 17th Sep 2023","2023-09-17 00:00:00",16399
"Mon 18th Sep 2023","2023-09-18 00:00:00",16380
"Tue 19th Sep 2023","2023-09-19 00:00:00",16385
"Wed 20th Sep 2023","2023-09-20 00:00:00",16381
"Thu 21st Sep 2023","2023-09-21 00:00:00",16381
"Fri 22nd Sep 2023","2023-09-22 00:00:00",16397
"Sat 23rd Sep 2023","2023-09-23 00:00:00",16380
"Sun 24th Sep 2023","2023-09-23 23:00:00",16376
"Mon 25th Sep 2023","2023-09-24 23:00:00",16403
"Tue 26th Sep 2023","2023-09-25 23:00:00",16545
"Wed 27th Sep 2023","2023-09-26 23:00:00",16460
"Thu 28th Sep 2023","2023-09-27 23:00:00",16404
"Fri 29th Sep 2023","2023-09-28 23:00:00",16414
"Sat 30th Sep 2023","2023-09-29 23:00:00",16439
"Sun 1st Oct 2023","2023-09-30 23:00:00",16528
"Mon 2nd Oct 2023","2023-10-01 23:00:00",16410
"Tue 3rd Oct 2023","2023-10-02 23:00:00",16389
"Wed 4th Oct 2023","2023-10-03 23:00:00",16493
"Thu 5th Oct 2023","2023-10-04 23:00:00",16337
"Fri 6th Oct 2023","2023-10-05 23:00:00",16333
"Sat 7th Oct 2023","2023-10-06 23:00:00",16314
"Sun 8th Oct 2023","2023-10-07 23:00:00",16422
"Mon 9th Oct 2023","2023-10-08 23:00:00",16485
"Tue 10th Oct 2023","2023-10-09 23:00:00",16456
"Wed 11th Oct 2023","2023-10-10 23:00:00",16460
"Thu 12th Oct 2023","2023-10-11 23:00:00",16574
"Fri 13th Oct 2023","2023-10-12 23:00:00",16436
"Sat 14th Oct 2023","2023-10-13 23:00:00",16426
"Sun 15th Oct 2023","2023-10-14 23:00:00",16403
"Mon 16th Oct 2023","2023-10-15 23:00:00",16358
"Tue 17th Oct 2023","2023-10-16 23:00:00",16340
"Wed 18th Oct 2023","2023-10-17 23:00:00",16347
"Thu 19th Oct 2023","2023-10-18 23:00:00",16381
"Fri 20th Oct 2023","2023-10-19 23:00:00",16304
"Sat 21st Oct 2023","2023-10-20 23:00:00",16319
"Sun 22nd Oct 2023","2023-10-21 23:00:00",16329
"Mon 23rd Oct 2023","2023-10-22 23:00:00",16329
"Tue 24th Oct 2023","2023-10-23 23:00:00",16322
"Wed 25th Oct 2023","2023-10-24 23:00:00",16324
"Thu 26th Oct 2023","2023-10-25 23:00:00",16308
"Fri 27th Oct 2023","2023-10-26 23:00:00",16294
"Sat 28th Oct 2023","2023-10-27 23:00:00",16395
"Sun 29th Oct 2023","2023-10-28 23:00:00",16394
"Mon 30th Oct 2023","2023-10-29 23:00:00",16247
"Tue 31st Oct 2023","2023-10-30 23:00:00",16384
"Wed 1st Nov 2023","2023-10-31 23:00:00",16381
"Thu 2nd Nov 2023","2023-11-01 23:00:00",16393
"Fri 3rd Nov 2023","2023-11-02 23:00:00",16390
"Sat 4th Nov 2023","2023-11-03 23:00:00",16414
"Sun 5th Nov 2023","2023-11-04 23:00:00",16403
"Mon 6th Nov 2023","2023-11-05 23:00:00",16397
"Tue 7th Nov 2023","2023-11-06 23:00:00",16403
"Wed 8th Nov 2023","2023-11-07 23:00:00",16389
"Thu 9th Nov 2023","2023-11-08 23:00:00",16453
"Fri 10th Nov 2023","2023-11-09 23:00:00",16425
"Sat 11th Nov 2023","2023-11-10 23:00:00",16468
"Sun 12th Nov 2023","2023-11-11 23:00:00",16401
"Mon 13th Nov 2023","2023-11-12 23:00:00",16396
"Tue 14th Nov 2023","2023-11-13 23:00:00",16382
"Wed 15th Nov 2023","2023-11-14 23:00:00",16373
"Thu 16th Nov 2023","2023-11-15 23:00:00",16369
"Fri 17th Nov 2023","2023-11-16 23:00:00",16361
"Sat 18th Nov 2023","2023-11-17 23:00:00",16305
"Sun 19th Nov 2023","2023-11-18 23:00:00",16320
"Mon 20th Nov 2023","2023-11-19 23:00:00",16444
"Tue 21st Nov 2023","2023-11-20 23:00:00",16678
"Wed 22nd Nov 2023","2023-11-21 23:00:00",16629
"Thu 23rd Nov 2023","2023-11-22 23:00:00",16528
"Fri 24th Nov 2023","2023-11-23 23:00:00",16478
"Sat 25th Nov 2023","2023-11-24 23:00:00",16463
"Sun 26th Nov 2023","2023-11-25 23:00:00",16548
"Mon 27th Nov 2023","2023-11-26 23:00:00",16512
"Tue 28th Nov 2023","2023-11-27 23:00:00",16490
"Wed 29th Nov 2023","2023-11-28 23:00:00",16465
"Thu 30th Nov 2023","2023-11-29 23:00:00",16451
"Fri 1st Dec 2023","2023-11-30 23:00:00",16438
"Sat 2nd Dec 2023","2023-12-01 23:00:00",16428
"Sun 3rd Dec 2023","2023-12-02 23:00:00",16418
"Mon 4th Dec 2023","2023-12-03 23:00:00",16412
"Tue 5th Dec 2023","2023-12-04 23:00:00",16393
"Wed 6th Dec 2023","2023-12-05 23:00:00",16396
"Thu 7th Dec 2023","2023-12-06 23:00:00",16397
"Fri 8th Dec 2023","2023-12-07 23:00:00",16364
"Sat 9th Dec 2023","2023-12-08 23:00:00",16336
"Sun 10th Dec 2023","2023-12-09 23:00:00",16338
"Mon 11th Dec 2023","2023-12-10 23:00:00",16433
"Tue 12th Dec 2023","2023-12-11 23:00:00",16416
"Wed 13th Dec 2023","2023-12-12 23:00:00",16390
"Thu 14th Dec 2023","2023-12-13 23:00:00",16367
"Fri 15th Dec 2023","2023-12-14 23:00:00",16355
"Sat 16th Dec 2023","2023-12-15 23:00:00",16363
"Sun 17th Dec 2023","2023-12-16 23:00:00",16315
"Mon 18th Dec 2023","2023-12-17 23:00:00",16306
"Tue 19th Dec 2023","2023-12-18 23:00:00",16298
"Wed 20th Dec 2023","2023-12-19 23:00:00",16288
"Thu 21st Dec 2023","2023-12-20 23:00:00",16228
"Fri 22nd Dec 2023","2023-12-21 23:00:00",16207
"Sat 23rd Dec 2023","2023-12-22 23:00:00",16203
"Sun 24th Dec 2023","2023-12-23 23:00:00",16193
"Mon 25th Dec 2023","2023-12-24 23:00:00",16213
"Tue 26th Dec 2023","2023-12-25 23:00:00",16243
"Wed 27th Dec 2023","2023-12-26 23:00:00",16199
"Thu 28th Dec 2023","2023-12-27 23:00:00",16206
"Fri 29th Dec 2023","2023-12-28 23:00:00",16216
"Sat 30th Dec 2023","2023-12-29 23:00:00",16223
"Sun 31st Dec 2023","2023-12-30 23:00:00",16212
"Mon 1st Jan 2024","2023-12-31 23:00:00",16203
"Tue 2nd Jan 2024","2024-01-01 23:00:00",16199
"Wed 3rd Jan 2024","2024-01-02 23:00:00",16194
"Thu 4th Jan 2024","2024-01-03 23:00:00",16159
"Fri 5th Jan 2024","2024-01-04 23:00:00",16160
"Sat 6th Jan 2024","2024-01-05 23:00:00",16167
"Sun 7th Jan 2024","2024-01-06 23:00:00",16175
"Mon 8th Jan 2024","2024-01-07 23:00:00",16170
"Tue 9th Jan 2024","2024-01-08 23:00:00",16174
"Wed 10th Jan 2024","2024-01-09 23:00:00",16177
"Thu 11th Jan 2024","2024-01-10 23:00:00",16130
"Fri 12th Jan 2024","2024-01-11 23:00:00",16109
"Sat 13th Jan 2024","2024-01-12 23:00:00",16117
"Sun 14th Jan 2024","2024-01-13 23:00:00",16097
"Mon 15th Jan 2024","2024-01-14 23:00:00",16094
"Tue 16th Jan 2024","2024-01-15 23:00:00",16104
"Wed 17th Jan 2024","2024-01-16 23:00:00",16119
"Thu 18th Jan 2024","2024-01-17 23:00:00",16115
"Fri 19th Jan 2024","2024-01-18 23:00:00",16090
"Sat 20th Jan 2024","2024-01-19 23:00:00",16095
"Sun 21st Jan 2024","2024-01-20 23:00:00",16090
"Mon 22nd Jan 2024","2024-01-21 23:00:00",16091
"Tue 23rd Jan 2024","2024-01-22 23:00:00",16109
"Wed 24th Jan 2024","2024-01-23 23:00:00",16112
"Thu 25th Jan 2024","2024-01-24 23:00:00",16107
"Fri 26th Jan 2024","2024-01-25 23:00:00",16117
"Sat 27th Jan 2024","2024-01-26 23:00:00",16112
"Sun 28th Jan 2024","2024-01-27 23:00:00",16113
"Mon 29th Jan 2024","2024-01-28 23:00:00",16167
"Tue 30th Jan 2024","2024-01-29 23:00:00",16204
"Wed 31st Jan 2024","2024-01-30 23:00:00",16215
"Thu 1st Feb 2024","2024-01-31 23:00:00",16209
"Fri 2nd Feb 2024","2024-02-01 23:00:00",16188
"Sat 3rd Feb 2024","2024-02-02 23:00:00",16180
"Sun 4th Feb 2024","2024-02-03 23:00:00",16182
"Mon 5th Feb 2024","2024-02-04 23:00:00",16182
"Tue 6th Feb 2024","2024-02-05 23:00:00",16182
"Wed 7th Feb 2024","2024-02-06 23:00:00",16180
"Thu 8th Feb 2024","2024-02-07 23:00:00",16161
"Fri 9th Feb 2024","2024-02-08 23:00:00",16147
"Sat 10th Feb 2024","2024-02-09 23:00:00",16139
"Sun 11th Feb 2024","2024-02-10 23:00:00",16133
"Mon 12th Feb 2024","2024-02-11 23:00:00",16120
"Tue 13th Feb 2024","2024-02-12 23:00:00",16107
"Wed 14th Feb 2024","2024-02-13 23:00:00",16100
"Thu 15th Feb 2024","2024-02-14 23:00:00",16091
"Fri 16th Feb 2024","2024-02-15 23:00:00",16083
"Sat 17th Feb 2024","2024-02-16 23:00:00",16067
"Sun 18th Feb 2024","2024-02-17 23:00:00",16062
"Mon 19th Feb 2024","2024-02-18 23:00:00",16059
"Tue 20th Feb 2024","2024-02-19 23:00:00",16050
"Wed 21st Feb 2024","2024-02-20 23:00:00",16043
"Thu 22nd Feb 2024","2024-02-21 23:00:00",16040
"Fri 23rd Feb 2024","2024-02-22 23:00:00",16039
"Sat 24th Feb 2024","2024-02-23 23:00:00",16038
"Sun 25th Feb 2024","2024-02-24 23:00:00",16035
"Mon 26th Feb 2024","2024-02-25 23:00:00",16035
"Tue 27th Feb 2024","2024-02-26 23:00:00",16030
"Wed 28th Feb 2024","2024-02-27 23:00:00",16048
"Thu 29th Feb 2024","2024-02-28 23:00:00",16044
"Fri 1st Mar 2024","2024-02-29 23:00:00",16031
"Sat 2nd Mar 2024","2024-03-01 23:00:00",16027
"Sun 3rd Mar 2024","2024-03-02 23:00:00",16026
"Mon 4th Mar 2024","2024-03-03 23:00:00",16040
"Tue 5th Mar 2024","2024-03-04 23:00:00",16047
"Wed 6th Mar 2024","2024-03-05 23:00:00",16037
"Thu 7th Mar 2024","2024-03-06 23:00:00",16040
"Fri 8th Mar 2024","2024-03-07 23:00:00",16036
"Sat 9th Mar 2024","2024-03-08 23:00:00",16039
"Sun 10th Mar 2024","2024-03-09 23:00:00",16036
"Mon 11th Mar 2024","2024-03-10 23:00:00",16040
"Tue 12th Mar 2024","2024-03-11 23:00:00",16040
"Wed 13th Mar 2024","2024-03-12 23:00:00",16045
"Thu 14th Mar 2024","2024-03-13 23:00:00",16050
"Fri 15th Mar 2024","2024-03-14 23:00:00",16057
"Sat 16th Mar 2024","2024-03-15 23:00:00",16059
"Sun 17th Mar 2024","2024-03-16 23:00:00",16054
"Mon 18th Mar 2024","2024-03-17 23:00:00",16055
"Tue 19th Mar 2024","2024-03-18 23:00:00",16048
"Wed 20th Mar 2024","2024-03-19 23:00:00",16049
"Thu 21st Mar 2024","2024-03-20 23:00:00",16052
"Fri 22nd Mar 2024","2024-03-21 23:00:00",16058
"Sat 23rd Mar 2024","2024-03-22 23:00:00",16060
"Sun 24th Mar 2024","2024-03-23 23:00:00",16062
"Mon 25th Mar 2024","2024-03-24 23:00:00",16067
"Tue 26th Mar 2024","2024-03-25 23:00:00",16054
"Wed 27th Mar 2024","2024-03-26 23:00:00",16048
"Thu 28th Mar 2024","2024-03-27 23:00:00",16040
"Fri 29th Mar 2024","2024-03-28 23:00:00",16036
"Sat 30th Mar 2024","2024-03-29 23:00:00",16044
"Sun 31st Mar 2024","2024-03-30 23:00:00",16051
"Mon 1st Apr 2024","2024-03-31 23:00:00",16054
"Tue 2nd Apr 2024","2024-04-01 23:00:00",16061
"Wed 3rd Apr 2024","2024-04-02 23:00:00",16057
"Thu 4th Apr 2024","2024-04-03 23:00:00",16064
"Fri 5th Apr 2024","2024-04-04 23:00:00",16067
"Sat 6th Apr 2024","2024-04-05 23:00:00",16069
"Sun 7th Apr 2024","2024-04-07 00:00:00",16070
"Mon 8th Apr 2024","2024-04-08 00:00:00",16067
"Tue 9th Apr 2024","2024-04-09 00:00:00",16070
"Wed 10th Apr 2024","2024-04-10 00:00:00",16070
"Thu 11th Apr 2024","2024-04-11 00:00:00",16071
"Fri 12th Apr 2024","2024-04-12 00:00:00",16065
"Sat 13th Apr 2024","2024-04-13 00:00:00",16064
"Sun 14th Apr 2024","2024-04-14 00:00:00",16059
"Mon 15th Apr 2024","2024-04-15 00:00:00",16061
"Tue 16th Apr 2024","2024-04-16 00:00:00",16061
"Wed 17th Apr 2024","2024-04-17 00:00:00",16058
"Thu 18th Apr 2024","2024-04-18 00:00:00",16055
"Fri 19th Apr 2024","2024-04-19 00:00:00",16052
"Sat 20th Apr 2024","2024-04-20 00:00:00",16056
"Sun 21st Apr 2024","2024-04-21 00:00:00",16089
"Mon 22nd Apr 2024","2024-04-22 00:00:00",16098
"Tue 23rd Apr 2024","2024-04-23 00:00:00",16091
"Wed 24th Apr 2024","2024-04-24 00:00:00",16086
"Thu 25th Apr 2024","2024-04-25 00:00:00",16086
"Fri 26th Apr 2024","2024-04-26 00:00:00",16089
"Sat 27th Apr 2024","2024-04-27 00:00:00",16081
"Sun 28th Apr 2024","2024-04-28 00:00:00",16075
"Mon 29th Apr 2024","2024-04-29 00:00:00",16075
"Tue 30th Apr 2024","2024-04-30 00:00:00",16078
"Wed 1st May 2024","2024-05-01 00:00:00",16076
"Thu 2nd May 2024","2024-05-02 00:00:00",16079
"Fri 3rd May 2024","2024-05-03 00:00:00",16077
"Sat 4th May 2024","2024-05-04 00:00:00",16074
"Sun 5th May 2024","2024-05-05 00:00:00",16075
"Mon 6th May 2024","2024-05-06 00:00:00",16076
"Tue 7th May 2024","2024-05-07 00:00:00",16078
"Wed 8th May 2024","2024-05-08 00:00:00",16077
"Thu 9th May 2024","2024-05-09 00:00:00",16077
"Fri 10th May 2024","2024-05-10 00:00:00",16081
"Sat 11th May 2024","2024-05-11 00:00:00",16084
"Sun 12th May 2024","2024-05-12 00:00:00",16086
"Mon 13th May 2024","2024-05-13 00:00:00",16088
"Tue 14th May 2024","2024-05-14 00:00:00",16089
"Wed 15th May 2024","2024-05-15 00:00:00",16092
"Thu 16th May 2024","2024-05-16 00:00:00",16101
"Fri 17th May 2024","2024-05-17 00:00:00",16098
"Sat 18th May 2024","2024-05-18 00:00:00",16097
"Sun 19th May 2024","2024-05-19 00:00:00",16100
"Mon 20th May 2024","2024-05-20 00:00:00",16101
"Tue 21st May 2024","2024-05-21 00:00:00",16151
"Wed 22nd May 2024","2024-05-22 00:00:00",16380
"Thu 23rd May 2024","2024-05-23 00:00:00",16358
"Fri 24th May 2024","2024-05-24 00:00:00",16321
"Sat 25th May 2024","2024-05-25 00:00:00",16280
"Sun 26th May 2024","2024-05-26 00:00:00",16260
"Mon 27th May 2024","2024-05-27 00:00:00",16242
"Tue 28th May 2024","2024-05-28 00:00:00",16232
"Wed 29th May 2024","2024-05-29 00:00:00",16230
"Thu 30th May 2024","2024-05-30 00:00:00",16227
"Fri 31st May 2024","2024-05-31 00:00:00",16223
"Sat 1st Jun 2024","2024-06-01 00:00:00",16225
"Sun 2nd Jun 2024","2024-06-02 00:00:00",16223
"Mon 3rd Jun 2024","2024-06-03 00:00:00",16227
"Tue 4th Jun 2024","2024-06-04 00:00:00",16229
"Wed 5th Jun 2024","2024-06-05 00:00:00",16228
"Thu 6th Jun 2024","2024-06-06 00:00:00",16229
"Fri 7th Jun 2024","2024-06-07 00:00:00",16229
"Sat 8th Jun 2024","2024-06-08 00:00:00",16231
"Sun 9th Jun 2024","2024-06-09 00:00:00",16229
"Mon 10th Jun 2024","2024-06-10 00:00:00",16236
"Tue 11th Jun 2024","2024-06-11 00:00:00",16232
"Wed 12th Jun 2024","2024-06-12 00:00:00",16229
"Thu 13th Jun 2024","2024-06-13 00:00:00",16231
"Fri 14th Jun 2024","2024-06-14 00:00:00",16233
"Sat 15th Jun 2024","2024-06-15 00:00:00",16335
"Sun 16th Jun 2024","2024-06-16 00:00:00",16317
"Mon 17th Jun 2024","2024-06-17 00:00:00",16362
"Tue 18th Jun 2024","2024-06-18 00:00:00",16395
"Wed 19th Jun 2024","2024-06-19 00:00:00",16352
"Thu 20th Jun 2024","2024-06-20 00:00:00",16354
"Fri 21st Jun 2024","2024-06-21 00:00:00",16351
"Sat 22nd Jun 2024","2024-06-22 00:00:00",16344
"Sun 23rd Jun 2024","2024-06-23 00:00:00",16339
"Mon 24th Jun 2024","2024-06-24 00:00:00",16369
"Tue 25th Jun 2024","2024-06-25 00:00:00",16435
"Wed 26th Jun 2024","2024-06-26 00:00:00",17535
"Thu 27th Jun 2024","2024-06-27 00:00:00",17907
"Fri 28th Jun 2024","2024-06-28 00:00:00",17622
"Sat 29th Jun 2024","2024-06-29 00:00:00",17182
"Sun 30th Jun 2024","2024-06-30 00:00:00",16867
"Mon 1st Jul 2024","2024-07-01 00:00:00",16771
"Tue 2nd Jul 2024","2024-07-02 00:00:00",16692
"Wed 3rd Jul 2024","2024-07-03 00:00:00",16632
"Thu 4th Jul 2024","2024-07-04 00:00:00",16594
"Fri 5th Jul 2024","2024-07-05 00:00:00",16574
"Sat 6th Jul 2024","2024-07-06 00:00:00",16560
"Sun 7th Jul 2024","2024-07-07 00:00:00",16548
"Mon 8th Jul 2024","2024-07-08 00:00:00",16529
"Tue 9th Jul 2024","2024-07-09 00:00:00",16513
"Wed 10th Jul 2024","2024-07-10 00:00:00",16503
"Thu 11th Jul 2024","2024-07-11 00:00:00",16505
"Fri 12th Jul 2024","2024-07-12 00:00:00",16502
"Sat 13th Jul 2024","2024-07-13 00:00:00",16536
"Sun 14th Jul 2024","2024-07-14 00:00:00",16562
"Mon 15th Jul 2024","2024-07-15 00:00:00",16550
"Tue 16th Jul 2024","2024-07-16 00:00:00",16553
"Wed 17th Jul 2024","2024-07-17 00:00:00",16533
"Thu 18th Jul 2024","2024-07-18 00:00:00",16779
"Fri 19th Jul 2024","2024-07-19 00:00:00",16695
"Sat 20th Jul 2024","2024-07-20 00:00:00",16696
"Sun 21st Jul 2024","2024-07-21 00:00:00",17018
"Mon 22nd Jul 2024","2024-07-22 00:00:00",16882
"Tue 23rd Jul 2024","2024-07-23 00:00:00",16896
"Wed 24th Jul 2024","2024-07-24 00:00:00",16790
"Thu 25th Jul 2024","2024-07-25 00:00:00",16669
"Fri 26th Jul 2024","2024-07-26 00:00:00",16613
"Sat 27th Jul 2024","2024-07-27 00:00:00",16580
"Sun 28th Jul 2024","2024-07-28 00:00:00",16572
"Mon 29th Jul 2024","2024-07-29 00:00:00",16569
"Tue 30th Jul 2024","2024-07-30 00:00:00",16554
"Wed 31st Jul 2024","2024-07-31 00:00:00",16606
"Thu 1st Aug 2024","2024-08-01 00:00:00",16677
"Fri 2nd Aug 2024","2024-08-02 00:00:00",16868
"Sat 3rd Aug 2024","2024-08-03 00:00:00",16779
"Sun 4th Aug 2024","2024-08-04 00:00:00",16708
"Mon 5th Aug 2024","2024-08-05 00:00:00",16660
"Tue 6th Aug 2024","2024-08-06 00:00:00",16613
"Wed 7th Aug 2024","2024-08-07 00:00:00",16578
"Thu 8th Aug 2024","2024-08-08 00:00:00",16538
"Fri 9th Aug 2024","2024-08-09 00:00:00",16530
"Sat 10th Aug 2024","2024-08-10 00:00:00",16857
"Sun 11th Aug 2024","2024-08-11 00:00:00",16754
"Mon 12th Aug 2024","2024-08-12 00:00:00",16698
"Tue 13th Aug 2024","2024-08-13 00:00:00",16649
"Wed 14th Aug 2024","2024-08-14 00:00:00",16600
"Thu 15th Aug 2024","2024-08-15 00:00:00",16572
"Fri 16th Aug 2024","2024-08-16 00:00:00",16554
"Sat 17th Aug 2024","2024-08-17 00:00:00",16556
"Sun 18th Aug 2024","2024-08-18 00:00:00",16552
"Mon 19th Aug 2024","2024-08-19 00:00:00",16546
"Tue 20th Aug 2024","2024-08-20 00:00:00",16543
"Wed 21st Aug 2024","2024-08-21 00:00:00",16524
"Thu 22nd Aug 2024","2024-08-22 00:00:00",16498
"Fri 23rd Aug 2024","2024-08-23 00:00:00",16500
"Sat 24th Aug 2024","2024-08-24 00:00:00",16494
"Sun 25th Aug 2024","2024-08-25 00:00:00",16508
"Mon 26th Aug 2024","2024-08-26 00:00:00",16485
"Tue 27th Aug 2024","2024-08-27 00:00:00",16482
"Wed 28th Aug 2024","2024-08-28 00:00:00",16482
"Thu 29th Aug 2024","2024-08-29 00:00:00",16474
"Fri 30th Aug 2024","2024-08-30 00:00:00",16461
"Sat 31st Aug 2024","2024-08-31 00:00:00",16447
"Sun 1st Sep 2024","2024-09-01 00:00:00",16449
"Mon 2nd Sep 2024","2024-09-02 00:00:00",16441
"Tue 3rd Sep 2024","2024-09-03 00:00:00",16435
"Wed 4th Sep 2024","2024-09-04 00:00:00",16424
"Thu 5th Sep 2024","2024-09-05 00:00:00",16416
"Fri 6th Sep 2024","2024-09-06 00:00:00",16464
"Sat 7th Sep 2024","2024-09-07 00:00:00",16412
"Sun 8th Sep 2024","2024-09-08 00:00:00",16426
"Mon 9th Sep 2024","2024-09-09 00:00:00",16411
"Tue 10th Sep 2024","2024-09-10 00:00:00",16396
"Wed 11th Sep 2024","2024-09-11 00:00:00",16384
"Thu 12th Sep 2024","2024-09-12 00:00:00",16435
"Fri 13th Sep 2024","2024-09-13 00:00:00",16373
"Sat 14th Sep 2024","2024-09-14 00:00:00",16376
"Sun 15th Sep 2024","2024-09-15 00:00:00",16399
"Mon 16th Sep 2024","2024-09-16 00:00:00",16403
"Tue 17th Sep 2024","2024-09-17 00:00:00",16401
"Wed 18th Sep 2024","2024-09-18 00:00:00",16431
"Thu 19th Sep 2024","2024-09-19 00:00:00",16409
"Fri 20th Sep 2024","2024-09-20 00:00:00",16394
"Sat 21st Sep 2024","2024-09-21 00:00:00",16382
"Sun 22nd Sep 2024","2024-09-22 00:00:00",16371
"Mon 23rd Sep 2024","2024-09-23 00:00:00",16371
"Tue 24th Sep 2024","2024-09-24 00:00:00",16365
"Wed 25th Sep 2024","2024-09-25 00:00:00",16355
"Thu 26th Sep 2024","2024-09-26 00:00:00",16544
"Fri 27th Sep 2024","2024-09-27 00:00:00",16358
"Sat 28th Sep 2024","2024-09-28 00:00:00",16442
"Sun 29th Sep 2024","2024-09-28 23:00:00",16502
"Mon 30th Sep 2024","2024-09-29 23:00:00",16356
"Tue 1st Oct 2024","2024-09-30 23:00:00",16360
"Wed 2nd Oct 2024","2024-10-01 23:00:00",16356
"Thu 3rd Oct 2024","2024-10-02 23:00:00",16364
"Fri 4th Oct 2024","2024-10-03 23:00:00",16387
"Sat 5th Oct 2024","2024-10-04 23:00:00",16407
"Sun 6th Oct 2024","2024-10-05 23:00:00",16389
"Mon 7th Oct 2024","2024-10-06 23:00:00",16384
"Tue 8th Oct 2024","2024-10-07 23:00:00",16386
"Wed 9th Oct 2024","2024-10-08 23:00:00",16383
"Thu 10th Oct 2024","2024-10-09 23:00:00",16374
"Fri 11th Oct 2024","2024-10-10 23:00:00",16390
"Sat 12th Oct 2024","2024-10-11 23:00:00",16394
"Sun 13th Oct 2024","2024-10-12 23:00:00",16401
"Mon 14th Oct 2024","2024-10-13 23:00:00",16431
"Tue 15th Oct 2024","2024-10-14 23:00:00",16451
"Wed 16th Oct 2024","2024-10-15 23:00:00",16435
"Thu 17th Oct 2024","2024-10-16 23:00:00",16452
"Fri 18th Oct 2024","2024-10-17 23:00:00",16412
"Sat 19th Oct 2024","2024-10-18 23:00:00",16413
"Sun 20th Oct 2024","2024-10-19 23:00:00",16413
"Mon 21st Oct 2024","2024-10-20 23:00:00",16405
"Tue 22nd Oct 2024","2024-10-21 23:00:00",16426
"Wed 23rd Oct 2024","2024-10-22 23:00:00",16368
"Thu 24th Oct 2024","2024-10-23 23:00:00",16337
"Fri 25th Oct 2024","2024-10-24 23:00:00",16315
"Sat 26th Oct 2024","2024-10-25 23:00:00",16306
"Sun 27th Oct 2024","2024-10-26 23:00:00",16353
"Mon 28th Oct 2024","2024-10-27 23:00:00",16347
"Tue 29th Oct 2024","2024-10-28 23:00:00",16329
"Wed 30th Oct 2024","2024-10-29 23:00:00",16318
"Thu 31st Oct 2024","2024-10-30 23:00:00",16322
"Fri 1st Nov 2024","2024-10-31 23:00:00",16358
"Sat 2nd Nov 2024","2024-11-01 23:00:00",16356
"Sun 3rd Nov 2024","2024-11-02 23:00:00",16358
"Mon 4th Nov 2024","2024-11-03 23:00:00",16634
"Tue 5th Nov 2024","2024-11-04 23:00:00",16303
"Wed 6th Nov 2024","2024-11-05 23:00:00",16305
"Thu 7th Nov 2024","2024-11-06 23:00:00",16332
"Fri 8th Nov 2024","2024-11-07 23:00:00",16317
"Sat 9th Nov 2024","2024-11-08 23:00:00",16377
"Sun 10th Nov 2024","2024-11-09 23:00:00",16294
"Mon 11th Nov 2024","2024-11-10 23:00:00",16279
"Tue 12th Nov 2024","2024-11-11 23:00:00",16330
"Wed 13th Nov 2024","2024-11-12 23:00:00",16286
"Thu 14th Nov 2024","2024-11-13 23:00:00",16230
"Fri 15th Nov 2024","2024-11-14 23:00:00",16271
"Sat 16th Nov 2024","2024-11-15 23:00:00",16294
"Sun 17th Nov 2024","2024-11-16 23:00:00",16324
"Mon 18th Nov 2024","2024-11-17 23:00:00",16255
"Tue 19th Nov 2024","2024-11-18 23:00:00",16158
"Wed 20th Nov 2024","2024-11-19 23:00:00",16121
"Thu 21st Nov 2024","2024-11-20 23:00:00",16095
"Fri 22nd Nov 2024","2024-11-21 23:00:00",16078
"Sat 23rd Nov 2024","2024-11-22 23:00:00",16106
"Sun 24th Nov 2024","2024-11-23 23:00:00",16122
"Mon 25th Nov 2024","2024-11-24 23:00:00",16145
"Tue 26th Nov 2024","2024-11-25 23:00:00",16151
"Wed 27th Nov 2024","2024-11-26 23:00:00",16097
"Thu 28th Nov 2024","2024-11-27 23:00:00",16071
"Fri 29th Nov 2024","2024-11-28 23:00:00",16068
"Sat 30th Nov 2024","2024-11-29 23:00:00",16066
"Sun 1st Dec 2024","2024-11-30 23:00:00",16059
"Mon 2nd Dec 2024","2024-12-01 23:00:00",16059
